age,rq1,rq2,rq3,st_5
27,1,1,1,8
32,8,8,8,8
13,4,5,6,10
23,1,1,1,12
15,0,0,0,8
17,1,2,1,15
75,10,10,10,11
38,3,1,4,10
26,2,8,5,11
35,6,5,7,9
28,5,5,9,10
28,5,7,7,8
25,5,9,1,8
25,3,3,8,11
41,5,5,5,14
49,1,8,10,8
51,8,8,9,10
15,5,5,5,9
28,3,3,4,8
47,4,8,5,12
18,10,10,10,9
42,10,7,8,9
28,7,7,10,9
23,10,10,10,13
20,1,5,10,8
27,1,2,1,13
33,3,5,6,8
38,10,10,10,10
26,10,8,5,9
21,2,3,1,12
14,4,4,7,8
48,5,5,5,13
17,6,6,10,8
24,8,2,5,15
29,4,2,7,9
21,1,4,7,11
14,2,2,3,10
23,1,5,2,12
20,1,1,10,9
18,10,10,10,8
20,5,3,8,14
27,9,9,9,9
40,10,10,3,13
27,7,9,7,11
47,5,5,5,12
38,5,5,5,9
38,8,10,10,12
39,1,1,10,9
48,6,5,5,8
20,9,3,9,10
25,7,10,10,9
19,6,4,6,13
20,3,5,6,12
30,6,7,6,11
58,7,4,6,8
28,7,7,8,10
40,2,2,4,8
46,6,6,10,9
18,10,10,9,10
27,7,9,10,8
22,10,10,10,9
27,5,2,5,11
34,2,5,3,14
61,8,8,8,8
22,5,5,7,11
12,5,5,5,8
14,4,5,6,13
24,1,2,2,13
59,5,5,8,11
23,1,1,1,14
20,8,10,8,14
24,8,9,5,8
29,10,1,8,8
17,0,0,0,9
22,8,3,3,10
13,4,3,1,12
22,6,8,7,8
20,8,8,10,15
32,7,6,9,8
15,1,4,9,13
21,1,1,1,15
43,10,10,10,14
18,4,4,2,10
29,10,7,10,15
22,1,4,8,8
19,2,2,4,13
43,6,6,6,9
45,7,8,10,8
45,3,3,3,11
21,5,5,5,9
31,5,5,5,10
27,1,2,3,10
26,9,9,9,8
45,6,6,5,12
12,4,3,5,9
31,10,1,5,14
17,2,1,1,13
38,7,7,9,10
29,4,4,4,9
35,8,7,8,11
35,6,7,8,12
13,6,7,6,9
19,4,6,6,12
24,10,10,5,11
31,10,10,5,14
45,2,3,3,11
19,6,8,7,9
23,10,10,9,8
21,8,7,6,8
17,4,4,8,11
47,5,7,7,8
32,6,3,5,8
68,5,5,10,10
16,5,6,5,11
21,5,6,6,11
28,7,7,5,9
36,6,6,7,8
27,5,4,3,9
30,8,9,9,8
30,7,7,9,14
19,0,0,0,9
19,6,10,9,8
18,5,5,5,11
30,5,5,7,9
31,8,7,10,11
40,5,5,6,9
53,6,6,7,11
22,5,2,3,14
23,8,5,7,8
24,2,2,2,10
27,7,7,7,9
30,10,5,10,13
15,5,5,4,9
32,1,1,1,11
17,4,3,2,10
17,4,4,9,10
69,5,5,5,9
25,9,6,9,9
35,5,4,2,11
25,5,7,9,10
17,4,4,5,8
22,6,6,5,14
22,5,4,9,11
64,3,3,3,10
40,1,2,1,10
22,4,4,4,11
21,1,3,5,12
22,6,7,7,9
23,2,10,4,9
23,3,3,8,8
36,5,5,5,9
45,5,3,4,15
23,5,3,4,8
25,4,4,5,8
29,5,10,5,14
32,5,5,5,10
22,5,3,6,8
26,5,7,5,8
19,6,6,5,10
35,5,5,7,10
25,3,3,5,8
32,7,3,5,11
16,10,8,8,9
23,8,2,8,8
22,10,2,10,8
34,8,8,8,12
67,5,5,10,8
23,8,10,9,14
24,1,2,3,13
18,4,4,8,9
54,8,4,9,8
20,8,6,8,10
21,5,5,6,10
25,6,10,10,10
18,2,2,5,9
85,7,7,7,8
39,5,3,8,9
17,1,1,1,12
29,5,5,5,10
26,5,8,7,11
56,8,8,7,8
20,1,1,5,13
19,2,8,2,10
20,5,3,3,14
32,6,4,8,13
23,6,10,6,9
28,8,7,8,9
27,7,5,7,14
15,7,9,8,10
20,1,1,8,14
38,1,1,10,15
25,8,9,10,11
35,8,8,9,12
24,1,1,8,12
26,1,2,1,10
24,8,3,8,12
20,4,3,2,13
26,1,4,7,11
14,4,8,7,8
43,8,8,10,9
27,7,7,6,9
44,1,1,3,13
20,3,3,5,10
20,1,3,4,12
15,6,2,8,8
22,1,1,5,15
52,8,8,8,9
31,8,8,8,9
19,10,10,10,9
19,4,5,6,11
22,4,4,7,12
43,5,5,5,12
16,8,1,9,10
52,5,5,5,10
20,4,8,10,9
25,6,3,5,9
45,1,5,3,8
26,2,2,2,9
20,10,8,10,8
22,7,7,8,10
48,7,5,8,8
19,6,10,10,12
21,5,5,2,11
55,3,4,2,8
20,5,5,5,11
24,6,2,4,11
13,2,1,3,14
19,6,1,4,9
28,8,8,5,11
30,3,6,5,12
30,1,10,5,13
19,4,3,5,8
16,3,9,8,9
27,5,5,5,9
13,6,5,6,8
23,7,7,8,9
33,1,1,1,14
19,1,10,5,10
22,6,4,9,10
21,1,1,1,13
54,2,2,2,9
51,8,8,7,13
32,10,5,10,9
37,5,10,8,9
26,2,2,3,15
18,3,3,4,10
35,3,5,2,13
18,3,3,3,11
14,5,5,5,10
47,1,1,5,13
23,9,10,10,9
52,5,5,5,10
67,8,8,8,9
21,3,2,3,11
57,0,0,0,8
22,2,7,7,12
24,1,1,8,13
26,4,9,5,11
43,5,4,5,10
22,4,5,5,10
31,4,4,5,8
31,4,4,8,11
67,4,5,5,8
21,2,5,6,8
31,3,1,5,9
37,10,8,10,9
25,1,6,4,13
44,1,1,1,12
24,4,4,7,11
26,2,2,5,13
25,10,4,4,13
34,3,4,5,12
24,2,2,2,9
45,8,8,9,9
28,1,2,3,15
21,1,1,5,11
29,5,4,5,14
58,9,10,5,11
45,10,9,9,10
31,10,4,3,9
69,10,10,10,13
25,1,8,1,14
17,7,7,7,9
32,7,3,5,13
29,7,7,8,10
52,5,4,4,15
26,5,4,4,12
36,8,7,10,9
60,5,5,10,12
18,10,2,7,9
29,6,5,7,8
50,3,3,5,8
61,9,9,9,15
17,3,6,6,9
32,2,1,6,10
23,2,3,2,13
37,9,9,7,10
28,7,7,7,10
20,6,6,5,8
19,10,5,8,9
17,2,2,5,11
24,1,7,2,15
27,10,1,10,12
33,7,7,6,9
24,1,1,1,14
26,6,3,9,8
14,4,5,5,8
50,5,5,5,9
26,4,1,4,15
16,7,7,8,10
70,10,10,10,12
32,10,8,9,8
23,3,2,5,10
23,3,2,1,11
29,1,2,1,15
35,7,8,9,8
39,7,7,4,9
23,5,5,5,11
15,5,2,7,14
32,10,5,10,8
51,8,9,9,11
31,5,10,8,14
29,8,8,8,13
21,1,3,2,10
19,1,3,2,11
22,1,1,3,10
27,9,5,8,14
25,10,2,5,10
28,10,5,9,13
42,7,9,8,9
37,8,8,6,9
24,10,8,10,9
62,8,8,8,15
35,5,3,3,14
21,5,5,8,13
38,8,8,5,10
54,1,10,10,9
56,5,7,6,10
45,7,7,7,8
34,5,10,4,9
30,9,5,9,8
29,7,7,10,9
24,6,10,6,9
28,4,6,6,10
26,8,8,3,14
28,2,1,10,9
24,8,9,8,8
38,10,10,10,14
64,6,6,6,12
21,5,5,5,9
21,4,5,2,13
34,5,5,3,10
28,10,10,9,11
23,5,6,5,11
31,1,1,1,14
24,10,8,8,10
24,4,1,2,14
23,1,9,8,8
36,5,6,8,8
18,5,8,8,8
23,5,2,2,11
20,9,8,8,13
45,10,5,8,15
27,8,8,9,8
46,8,8,8,9
24,4,1,1,14
17,4,5,4,9
31,10,10,8,8
48,4,4,6,9
28,5,5,5,10
52,5,8,8,10
31,4,3,4,13
25,10,5,10,13
20,3,3,5,12
27,2,2,2,15
32,2,2,3,13
20,7,7,7,9
33,1,1,1,15
22,2,7,2,9
15,8,8,10,9
16,3,5,3,8
19,7,8,8,9
34,6,6,8,8
31,10,3,7,15
36,6,6,8,10
36,7,3,8,9
28,6,8,5,12
23,7,7,5,9
25,5,2,3,11
17,1,1,2,9
27,7,7,7,14
13,5,5,10,14
47,3,10,6,8
21,7,7,8,8
19,5,5,5,12
17,3,3,4,12
43,1,2,3,10
20,4,5,7,10
18,5,5,10,8
38,3,3,4,12
18,3,4,7,13
28,5,5,1,11
22,2,2,5,13
22,2,4,1,12
17,3,3,6,8
34,10,6,8,8
31,5,5,10,8
20,5,1,4,10
44,5,5,5,10
39,2,2,4,8
16,6,10,10,12
77,3,5,4,11
13,1,1,4,8
34,5,5,4,11
24,10,5,8,14
22,2,8,10,10
23,5,7,8,9
26,5,6,6,12
31,8,4,6,8
45,5,5,5,10
41,9,9,3,8
25,7,7,5,11
39,7,3,6,10
46,8,8,7,12
20,4,3,5,9
28,7,6,6,10
60,3,5,4,13
21,7,3,5,10
75,5,5,5,8
37,5,5,6,8
16,10,6,10,12
22,3,3,9,9
24,4,5,8,11
33,5,5,4,9
19,3,1,5,15
13,4,9,9,8
38,6,5,5,8
22,1,7,3,12
38,5,6,7,10
25,5,5,2,9
21,8,9,8,8
46,5,5,5,8
24,1,6,5,8
51,5,3,6,8
37,7,5,5,10
23,5,3,10,12
20,8,5,10,8
18,7,10,9,9
18,5,5,7,10
25,3,4,5,10
25,6,4,6,9
22,8,5,7,13
26,7,10,7,10
21,5,4,4,8
54,5,10,9,8
21,7,8,4,8
34,7,7,8,8
20,1,2,4,13
67,7,8,7,9
16,9,9,8,11
49,8,1,10,11
28,7,9,8,8
32,7,8,7,9
18,5,5,6,8
25,5,5,2,13
28,4,5,4,11
40,5,5,6,15
49,7,4,8,10
40,5,3,10,11
23,5,3,6,11
24,3,4,4,10
60,8,5,10,13
26,7,8,8,8
24,1,4,1,14
52,8,9,6,8
23,5,5,8,8
25,5,2,3,10
40,6,6,6,8
22,6,4,9,8
26,1,1,1,15
15,5,5,4,9
30,3,2,3,12
20,6,6,9,11
38,7,6,9,9
26,10,10,8,12
22,3,4,5,8
32,5,5,5,10
13,4,5,3,8
35,7,10,7,10
35,10,10,7,9
23,6,6,6,9
23,9,9,5,10
36,6,4,5,15
29,4,7,7,11
32,4,1,7,8
35,8,1,8,9
26,8,8,10,10
29,5,3,6,14
43,10,5,9,8
45,10,10,9,8
30,5,4,8,8
52,1,1,5,12
20,4,4,5,9
34,9,9,7,11
67,7,6,7,9
29,2,2,3,8
15,4,5,3,12
22,1,1,10,11
25,9,9,9,8
26,7,6,5,8
35,7,9,10,9
47,7,8,7,8
34,7,5,5,8
25,4,3,7,8
22,4,3,3,10
69,7,10,8,8
25,5,4,6,8
17,5,4,5,14
34,1,3,3,11
23,3,3,8,10
40,5,8,8,8
26,5,9,7,12
27,6,6,6,11
17,3,2,7,10
26,1,1,3,9
27,8,7,10,8
22,9,9,9,9
22,3,3,6,12
23,2,8,2,12
22,1,2,5,12
39,4,4,8,11
47,4,4,3,10
27,8,8,7,8
23,1,3,1,15
26,3,4,6,9
54,7,10,3,9
17,5,1,1,13
27,10,10,10,9
19,5,3,4,8
55,7,7,7,8
32,6,7,7,13
30,2,5,3,12
54,10,5,10,10
24,3,3,4,8
29,7,7,7,10
19,4,4,8,10
71,3,4,5,11
29,10,6,10,9
26,7,6,6,9
35,5,8,5,15
36,6,6,8,9
51,1,1,1,9
33,7,8,7,10
28,1,2,1,15
27,5,5,5,9
53,8,10,10,8
30,6,6,6,8
34,2,2,3,8
34,7,7,7,10
40,3,3,4,15
19,5,8,7,13
19,7,7,8,13
75,5,9,8,10
27,5,5,4,12
28,5,8,8,9
20,5,8,7,12
51,4,5,3,11
16,8,9,6,8
25,7,7,7,13
17,9,9,7,8
33,5,5,3,12
26,3,1,10,9
23,3,1,8,12
26,3,3,5,13
21,5,7,7,8
16,5,5,5,8
45,3,4,3,8
28,3,1,3,10
24,1,1,1,14
23,4,4,5,14
60,5,10,10,8
51,5,5,8,13
44,5,5,5,10
30,10,9,10,9
30,3,3,4,9
47,3,3,3,15
32,9,9,8,9
36,1,1,10,15
74,7,6,8,8
26,8,9,6,9
26,7,2,4,8
26,6,6,4,8
57,3,8,8,8
22,3,2,8,10
22,5,1,3,10
19,5,8,5,8
48,1,1,4,15
46,9,9,8,10
40,6,6,6,10
32,8,3,8,8
31,4,10,5,9
24,5,5,5,12
45,5,4,6,8
25,4,3,5,11
35,10,10,4,10
19,8,8,7,8
13,7,5,8,9
22,3,2,3,12
25,3,3,3,9
29,4,4,6,8
65,5,5,5,14
26,5,5,5,10
29,1,5,5,15
30,5,5,5,11
53,10,10,10,8
16,6,3,5,11
72,7,5,6,8
31,1,3,5,15
41,8,8,8,9
54,8,10,8,8
22,7,7,10,14
61,5,5,5,13
40,5,5,5,8
62,8,8,8,11
32,1,1,2,12
56,4,1,7,9
55,5,10,10,8
28,4,3,6,10
41,7,5,9,9
27,5,4,6,10
24,10,4,10,14
34,5,5,8,13
20,1,1,1,11
22,5,5,10,10
27,9,9,9,9
35,3,3,7,9
25,5,5,7,10
21,5,4,6,15
25,5,5,6,15
18,10,10,10,8
18,2,2,3,11
79,6,7,7,10
43,5,5,5,14
16,10,10,10,10
30,3,3,2,8
27,4,2,2,14
21,2,7,3,15
25,8,8,9,13
29,9,9,8,12
19,6,6,7,10
20,2,4,4,12
15,10,10,5,8
55,6,6,8,10
20,3,3,3,10
20,9,7,8,8
27,8,6,8,8
47,5,5,4,15
44,1,1,5,13
28,7,7,7,14
21,3,3,1,10
32,4,8,4,13
38,5,5,5,8
19,3,7,7,10
55,3,9,4,14
15,1,7,2,11
24,4,4,8,14
25,3,3,7,11
21,10,10,8,9
29,8,3,8,13
24,5,5,3,12
50,5,5,1,8
24,1,2,3,11
31,5,5,3,13
18,5,5,6,8
31,5,5,3,12
49,10,10,10,10
19,5,5,5,8
22,8,7,10,12
14,5,2,4,10
12,8,8,4,10
27,3,3,4,11
37,8,8,8,9
29,10,5,10,8
24,5,7,5,9
20,2,2,1,13
37,10,3,5,11
20,10,10,10,12
18,8,8,6,9
21,3,3,3,10
19,5,5,4,11
38,10,10,7,9
27,5,1,1,12
28,2,4,5,12
57,5,5,9,9
17,8,8,9,8
21,5,7,8,9
21,10,1,3,13
23,2,2,3,10
26,3,3,5,10
28,3,3,6,9
28,4,6,5,9
24,7,5,8,8
68,7,7,7,15
24,6,9,6,12
21,7,7,2,8
34,8,4,8,8
39,5,2,8,10
35,7,7,10,9
24,8,8,8,8
26,2,1,8,11
23,8,6,7,8
58,10,10,9,8
27,5,5,10,8
21,8,8,6,14
20,3,5,6,11
17,2,3,8,8
17,2,4,3,8
80,7,7,6,10
44,5,5,5,9
14,4,8,9,9
37,2,2,5,9
19,4,4,7,10
26,7,9,8,9
25,1,8,9,8
23,5,2,7,10
27,6,3,4,15
19,5,5,8,11
65,5,5,8,8
26,5,3,5,15
34,4,2,5,12
26,3,8,5,11
23,5,2,6,10
26,7,7,10,11
19,2,2,3,13
25,5,1,2,15
57,7,4,8,13
34,10,5,5,13
30,1,5,5,10
23,3,1,3,14
27,1,1,3,13
31,10,10,10,10
24,5,5,5,10
24,1,1,1,13
50,5,5,10,11
55,3,5,7,11
25,4,4,9,14
30,5,8,7,12
41,5,9,5,11
22,9,9,9,8
19,9,10,9,10
49,6,5,8,10
35,2,2,2,13
23,8,8,7,8
26,10,10,5,12
18,8,8,5,10
24,10,10,10,13
51,7,8,8,10
16,4,4,4,13
30,7,6,10,9
26,10,1,5,15
36,10,8,10,11
40,3,3,8,12
26,5,7,5,12
15,5,5,7,9
28,3,3,3,9
29,10,10,8,8
17,8,5,5,14
16,6,6,5,9
21,5,5,5,12
21,5,4,3,9
26,4,7,10,11
23,7,10,6,11
20,3,3,7,8
15,8,5,8,12
27,5,10,10,9
26,1,1,10,9
26,3,1,7,10
28,3,3,8,12
18,8,3,5,12
42,7,7,4,9
32,3,7,4,10
28,5,4,5,10
20,7,10,9,8
42,10,9,10,8
25,7,7,9,9
23,5,3,8,14
35,10,8,10,11
26,5,5,5,14
25,10,1,8,12
23,1,1,1,14
32,8,8,9,10
13,5,8,6,8
27,6,5,5,8
42,10,9,10,9
59,10,10,10,15
21,6,5,6,10
35,6,7,8,9
18,5,8,5,14
24,7,7,7,9
27,10,7,8,10
49,10,10,10,15
33,10,5,9,11
43,8,4,6,10
45,8,10,7,11
20,1,1,3,12
18,2,2,4,12
22,8,8,10,9
26,10,8,8,12
31,1,9,10,9
24,2,2,6,11
19,10,10,8,9
23,8,8,9,8
20,5,1,6,14
25,1,10,5,13
19,8,1,7,12
20,3,5,5,12
25,10,8,4,10
21,1,6,5,13
46,7,5,7,8
33,1,1,1,12
13,9,7,10,14
30,7,7,8,10
57,1,5,5,11
18,10,10,6,9
58,5,5,6,8
18,4,5,5,9
34,7,5,8,10
26,4,4,8,9
19,10,4,10,14
29,7,7,8,10
38,7,5,5,11
14,3,3,7,12
24,7,7,7,9
20,3,3,4,8
45,7,3,5,11
29,3,3,3,9
19,8,5,5,8
14,9,9,10,10
42,5,5,9,10
28,5,5,10,9
19,2,1,2,14
14,1,1,2,8
50,5,8,3,10
24,5,7,8,11
39,8,1,9,8
29,6,6,8,9
19,2,2,2,11
32,5,6,10,9
58,10,10,10,15
39,10,10,10,9
24,5,6,7,12
39,2,1,1,11
23,2,5,3,14
41,4,2,3,10
32,2,4,4,11
26,8,8,8,15
42,4,5,4,13
35,5,3,6,12
24,5,5,7,15
38,5,4,4,13
29,5,5,10,12
21,5,5,7,11
21,3,2,3,10
21,5,5,5,9
47,5,10,9,10
23,10,10,10,13
24,9,9,8,9
55,5,5,3,10
23,3,3,6,9
19,10,10,10,8
32,9,9,9,8
16,6,8,8,8
40,3,8,1,11
24,5,5,5,10
28,9,7,8,9
23,2,2,3,15
13,3,7,4,8
30,10,10,7,8
23,2,1,5,9
45,8,8,8,8
19,4,6,4,11
29,8,9,9,11
46,4,4,5,10
26,6,9,8,8
19,10,10,10,8
24,10,1,10,15
21,1,1,3,12
32,10,1,1,14
48,10,8,10,8
53,7,5,7,14
15,5,2,3,8
38,6,6,6,11
17,5,10,10,11
26,7,7,10,9
15,10,10,10,9
21,6,6,6,9
21,5,4,6,10
19,10,3,8,9
19,5,4,4,11
24,7,7,7,8
21,5,4,8,9
55,5,5,5,8
14,2,6,2,13
32,2,6,4,12
32,8,8,8,8
26,5,5,5,8
40,8,8,9,8
32,7,7,9,9
36,6,6,7,9
36,7,4,7,8
15,6,6,7,9
19,8,2,5,9
18,3,5,6,11
24,2,2,3,8
25,6,6,5,10
69,4,5,6,8
18,2,2,3,12
23,5,5,5,9
14,3,3,5,14
25,5,5,8,9
31,8,8,8,10
63,5,6,6,9
25,1,2,2,12
30,2,1,2,14
25,7,7,7,9
36,8,9,1,11
51,9,9,10,10
37,7,4,5,8
19,4,4,6,12
31,1,1,1,15
18,5,8,8,14
34,7,9,5,12
17,5,4,5,11
28,3,3,4,12
19,7,7,7,8
16,1,1,1,15
18,1,2,5,11
23,8,5,4,11
28,4,3,3,8
24,4,4,5,9
60,9,7,10,11
29,9,3,7,12
20,5,5,7,8
24,7,7,8,10
35,5,5,10,8
26,1,6,1,15
18,10,2,8,10
29,10,5,10,8
52,8,8,9,10
28,1,1,1,15
35,7,7,7,8
22,8,9,8,15
32,6,4,7,9
30,10,10,9,12
37,7,7,7,11
19,9,9,9,15
23,4,4,3,10
21,4,2,5,12
22,7,6,7,13
29,6,7,8,15
58,5,8,10,9
31,5,8,5,10
14,6,6,3,8
33,4,5,6,8
35,8,8,8,10
25,1,3,4,11
13,1,2,1,13
24,3,6,8,9
31,8,8,8,11
19,7,7,9,10
22,6,6,6,11
20,1,1,1,13
23,4,6,5,11
56,9,9,10,13
42,5,6,7,8
29,1,1,1,14
18,7,7,6,8
31,1,8,5,10
15,1,1,1,13
21,5,4,10,13
36,5,9,9,9
49,1,1,1,12
24,4,6,10,8
12,10,10,10,8
26,10,10,10,12
20,9,10,10,8
15,3,3,4,8
36,10,10,10,9
17,7,7,10,11
42,7,9,9,8
79,5,5,5,10
32,8,9,7,8
43,5,8,8,8
43,9,9,6,12
32,3,3,8,13
12,7,4,5,12
25,5,5,7,8
14,3,3,7,11
40,5,8,6,10
27,3,3,7,13
19,1,3,5,10
19,9,9,9,8
19,5,5,5,8
34,4,5,3,10
19,6,6,10,9
49,7,5,6,8
38,5,7,9,10
24,10,10,10,8
27,7,7,9,11
23,4,10,5,13
19,7,8,9,9
18,10,5,5,11
20,5,8,5,13
69,10,10,10,8
18,5,4,4,10
36,2,4,4,11
33,4,5,5,9
15,2,2,6,8
24,10,4,5,12
21,2,2,5,11
32,5,5,2,8
23,4,2,10,9
23,8,7,9,9
26,6,6,4,12
25,1,5,4,11
19,7,9,7,12
20,8,6,6,9
32,10,8,6,9
80,5,5,6,9
47,10,2,10,11
26,2,2,1,15
20,1,1,1,15
18,1,1,3,15
25,8,8,5,10
57,3,5,4,10
20,8,6,8,9
72,10,10,9,10
38,5,5,5,10
23,6,7,8,11
17,6,6,10,9
30,1,5,8,12
26,1,2,8,13
24,9,9,8,10
31,6,8,8,11
36,5,8,4,14
15,8,5,5,8
31,3,2,2,12
57,8,7,8,10
69,8,10,8,8
34,10,10,9,10
19,9,9,9,10
29,10,10,10,8
19,10,3,10,15
25,3,2,4,10
19,10,10,9,8
34,5,1,10,8
25,8,5,7,8
28,6,9,8,8
26,5,10,4,12
23,8,4,10,9
27,1,4,1,13
28,10,10,6,8
58,8,7,7,8
25,5,6,10,10
28,10,8,10,9
18,2,2,4,10
26,2,5,8,9
27,5,5,6,8
39,8,8,7,9
41,6,8,8,8
27,1,5,3,15
26,4,4,4,10
20,2,8,6,10
16,10,10,10,9
19,2,3,1,13
19,3,3,3,11
20,7,4,8,14
32,10,10,10,10
29,3,3,2,13
25,3,3,7,10
27,5,5,5,8
18,2,2,5,9
13,1,6,10,10
20,9,9,9,9
22,5,10,8,8
35,6,5,5,9
22,1,1,1,10
26,10,10,10,10
26,5,9,7,10
18,5,2,6,8
42,5,5,7,10
24,7,7,8,11
36,8,8,2,11
19,1,7,2,9
34,6,1,5,12
20,6,5,5,10
22,5,6,8,11
32,10,10,10,13
13,1,5,4,8
22,4,4,4,10
26,8,10,9,8
28,3,10,2,10
13,4,5,5,10
29,10,5,10,12
29,2,2,6,13
30,3,3,5,14
16,5,1,5,10
45,6,8,7,8
22,10,10,6,11
22,1,9,5,8
25,10,3,10,13
57,8,5,8,8
57,8,8,9,11
18,8,8,2,13
33,1,1,7,13
16,0,0,0,9
24,8,4,8,11
23,1,1,5,9
15,9,7,4,8
31,7,5,5,9
33,10,10,10,12
31,4,2,2,13
37,5,3,5,11
28,5,10,8,10
60,7,7,7,8
26,1,5,7,15
25,4,4,2,12
21,3,3,9,8
27,3,3,3,12
21,3,4,4,9
16,10,10,8,8
25,9,6,9,9
25,4,4,10,12
24,3,3,4,14
27,2,2,3,10
14,1,2,7,14
18,2,2,3,11
22,1,1,10,11
21,3,10,8,9
17,1,1,2,8
25,7,7,7,11
50,5,5,3,14
16,4,7,8,9
18,7,7,8,8
18,7,9,7,8
23,7,7,8,9
21,4,5,7,11
20,4,10,10,10
15,7,7,9,9
19,4,4,5,9
19,1,6,10,9
51,10,10,10,9
15,5,8,9,13
31,10,10,5,10
31,5,5,5,10
35,3,4,4,8
20,3,3,4,14
27,4,4,8,9
22,5,4,5,10
26,4,7,5,9
22,1,5,2,10
30,2,5,2,10
14,3,3,5,9
39,1,1,3,10
29,5,5,5,14
37,7,8,8,9
20,7,8,6,8
21,1,1,1,12
40,5,7,5,10
25,10,6,8,10
17,7,7,6,8
32,7,7,7,8
24,9,5,10,10
29,5,6,7,13
44,9,9,9,13
38,4,4,7,15
21,5,5,5,8
21,9,9,10,11
29,6,6,7,12
19,4,4,8,9
26,5,5,1,14
20,8,6,7,8
22,10,10,9,8
21,4,9,8,8
20,9,5,5,8
18,5,8,10,10
25,5,1,5,9
21,8,8,8,10
72,7,10,8,13
21,3,3,7,9
18,3,3,3,10
26,8,8,5,9
35,7,7,10,10
27,3,2,2,13
16,5,5,4,8
16,10,10,9,11
23,8,8,8,9
55,8,8,9,10
23,8,8,8,8
35,1,5,1,14
24,10,10,10,11
19,2,1,2,12
22,4,3,2,10
31,5,5,5,10
20,9,10,5,11
22,1,8,10,10
16,7,9,10,8
52,10,10,10,8
33,8,8,8,10
19,10,9,10,15
34,7,7,3,9
21,10,10,10,12
28,7,7,7,11
19,8,8,6,12
30,3,3,3,8
33,8,4,8,12
53,7,7,7,9
48,5,9,8,8
27,5,7,7,8
21,4,3,6,12
23,4,4,5,12
22,8,6,9,13
55,4,4,4,8
33,5,8,6,9
28,2,2,9,12
25,3,9,10,11
36,8,8,5,13
69,2,2,2,9
19,6,3,5,13
21,2,1,3,15
27,5,8,7,10
19,10,7,5,10
34,5,4,5,8
13,1,9,10,9
17,1,4,8,8
25,3,5,2,11
45,5,7,7,9
25,1,1,1,11
28,8,8,8,8
68,10,9,9,8
40,5,5,5,10
20,8,10,7,8
19,7,7,4,11
20,9,9,8,8
80,5,6,6,8
25,3,7,5,11
27,1,1,5,11
39,7,7,7,10
35,8,8,8,10
28,7,7,7,12
25,8,8,8,8
45,3,3,7,8
19,10,3,8,11
28,7,7,6,10
26,6,8,5,10
31,9,6,7,10
20,2,1,2,14
17,3,4,1,13
33,2,1,2,15
44,10,10,10,8
29,4,4,5,8
23,3,9,5,9
21,5,3,8,11
33,4,4,8,8
21,6,7,5,10
38,10,10,10,8
21,2,2,3,8
38,4,7,5,9
23,4,4,6,8
18,4,10,5,10
32,8,8,8,12
25,5,8,8,8
29,3,3,8,9
17,3,3,2,13
22,2,7,3,11
38,10,10,10,15
26,5,3,4,10
16,6,9,8,9
30,1,1,1,13
26,4,2,5,15
22,7,7,10,12
20,7,4,9,14
25,4,4,4,8
40,9,9,9,9
18,5,8,9,12
49,8,5,8,10
19,1,5,5,8
29,9,10,9,8
45,7,9,7,11
39,5,7,7,8
41,5,4,5,10
28,4,1,4,11
24,3,1,4,8
19,3,4,5,10
19,5,5,4,13
45,8,8,6,9
28,6,7,9,11
27,5,5,8,15
27,1,1,7,10
24,4,2,2,10
17,10,5,9,10
17,2,2,8,9
35,5,5,5,10
24,5,6,4,11
23,2,2,3,13
29,2,2,3,14
42,5,5,8,9
28,4,9,4,12
70,6,6,6,10
32,6,5,6,8
20,3,5,5,15
41,9,9,9,15
17,7,7,5,8
24,6,3,7,9
49,5,4,2,12
62,1,1,1,15
30,5,6,8,13
22,1,7,2,13
27,3,8,10,8
29,5,5,5,10
20,8,8,10,8
26,7,7,8,9
16,3,1,8,12
28,5,5,6,9
41,10,10,9,8
36,3,5,2,11
45,5,5,10,10
52,10,10,10,9
24,10,3,10,13
19,1,1,1,13
26,8,8,5,8
31,1,10,10,12
31,4,4,5,10
24,10,5,8,10
19,2,10,3,10
29,8,8,9,8
36,6,10,8,9
30,5,5,5,8
24,5,3,5,11
19,9,9,7,8
44,6,6,6,9
24,9,9,9,10
25,1,2,2,11
36,7,6,5,14
17,10,10,10,10
28,2,2,5,9
17,7,7,6,8
32,8,5,10,13
29,9,9,8,8
60,2,2,2,15
53,7,7,7,13
19,9,2,8,15
77,6,8,5,10
19,8,8,8,8
21,8,5,5,8
38,1,5,1,12
15,5,3,4,11
26,4,4,4,10
19,8,4,5,13
27,4,9,8,8
21,7,8,5,11
22,1,3,6,11
22,6,5,7,9
24,5,5,6,10
36,3,8,8,9
26,8,10,10,10
22,6,6,9,11
35,4,4,3,9
24,8,8,10,8
20,10,10,10,9
30,8,8,8,11
28,4,5,5,14
35,10,10,2,10
21,3,4,7,11
35,1,5,5,10
20,3,5,2,10
22,7,10,9,8
27,4,4,7,8
18,8,8,8,8
25,10,10,10,15
34,3,4,3,11
35,5,5,7,11
29,3,3,5,12
17,10,10,10,8
13,5,2,4,10
11,6,6,8,9
25,2,8,3,11
42,5,6,9,10
25,1,4,1,13
14,6,6,7,10
23,10,10,10,15
20,8,10,10,9
24,2,7,6,14
24,1,3,10,15
22,7,2,7,9
23,1,2,5,11
19,5,5,8,9
49,3,2,4,11
